Id,Date,Tweet,Location,Retweet Count,Favorite Count,Total Tweets Count,Sentiment Score,Sentiment,Positive Sentiment Score,Neutral Sentiment Score,Negative Sentiment Score
1.63E+18,3/12/2023,Reminder that Petco keeps their pets they have for sale in absolutely wretched conditions.,,0,3,1,[ 1.6947433   0.13706611 -2.0153308 ],Negative,-2.0153308,0.13706611,1.6947433
1.63E+18,3/12/2023,"Lost y Ares son unos gatos hermosos y muy cariñosos ... ADOPTA! Ven a PETCO GARZA SADA ese DOMINGO de 2 a 6 . Vacunados, desparasitados y esterilizados #gato #adoptme",,2,4,3,[-0.803442    1.0848439  -0.26536244],Neutral,-0.26536244,1.0848439,-0.803442
1.63E+18,3/12/2023,Omg,Louisiana,0,1,1,[-0.40709257  0.5557958   0.16549036],Neutral,0.16549036,0.5557958,-0.40709257
1.63E+18,3/12/2023,petco ads if they slayed,,0,1,1,[ 0.674371   0.7883147 -1.4140922],Neutral,-1.4140922,0.7883147,0.674371
1.63E+18,3/12/2023,Pray you get your forever home.,Ohio,0,1,1,[-1.974175    0.97531766  1.1776544 ],Positive,1.1776544,0.97531766,-1.974175
1.63E+18,3/12/2023,"I was honestly surprised they decided to use it as one of the venues for the tournament when they could have theoretically used Dodger/Petco, the new Rangers park, or maybe Houston.",Minnesota,0,0,1,[ 0.05656589  0.8394223  -0.90381384],Neutral,-0.90381384,0.8394223,0.056565892
1.63E+18,3/12/2023,Maybe they should sue the developers that built the building they live in. Is not like any of those buildings were there before Petco Park.,California,0,0,1,[ 1.0048206  0.5586566 -1.6330379],Negative,-1.6330379,0.5586566,1.0048206
1.63E+18,3/12/2023,"The organist is killing it at #WorldBaseballClassic I should know, I hear the peerless at petco on the regular",,0,2,1,[-1.874077   0.3434704  1.8534766],Positive,1.8534766,0.3434704,-1.874077
1.63E+18,3/12/2023,Lo venderán en PETCO?,,0,1,1,[-0.9760549  1.8556114 -0.820675 ],Neutral,-0.820675,1.8556114,-0.9760549
1.63E+18,3/12/2023,Can't wait to see him in Petco 💛🤎,,0,3,1,[-2.8257782  -0.48251873  3.9841886 ],Positive,3.9841886,-0.48251873,-2.8257782
1.63E+18,3/12/2023,Desde Junio 28 de 2019 en Petco Park 😎,,0,0,1,[-3.5341578  1.8713946  1.7718505],Neutral,1.7718505,1.8713946,-3.5341578
1.63E+18,3/12/2023,"Every other MLB ballpark just makes me appreciate our sweet, sweet PETCO more",,3,63,4,[-2.579619   -0.32590967  3.5040636 ],Positive,3.5040636,-0.32590967,-2.579619
1.63E+18,3/12/2023,"Also, there should be WBC games at Petco every time. The fan energy is elite. Arizona isn’t elite for anything USA related",,0,0,1,[-0.58603936  0.4683804   0.10311436],Neutral,0.10311436,0.4683804,-0.58603936
1.63E+18,3/12/2023,He's sexy &amp; he knows it!,Louisiana,0,1,1,[-2.357334   -0.02121422  2.9155579 ],Positive,2.9155579,-0.02121422,-2.357334
1.63E+18,3/12/2023,Handsome before and after! He knows he looks good!,Louisiana,0,1,1,[-2.9580464  -0.02089817  3.5789971 ],Positive,3.5789971,-0.02089817,-2.9580464
1.63E+18,3/12/2023,"i actually enjoy going to petco, its so therapeutic",,0,5,1,[-2.4611993 -0.6774507  3.9090753],Positive,3.9090753,-0.6774507,-2.4611993
1.63E+18,3/12/2023,not us shopping for our new baby at petco 🥹,,0,0,1,[-1.3898606   0.89816576  0.5535427 ],Neutral,0.5535427,0.89816576,-1.3898606
1.63E+18,3/12/2023,when we needed pong ball so we got one from mf petco,,0,0,1,[-0.9807147   1.5016084  -0.38123196],Neutral,-0.38123196,1.5016084,-0.9807147
1.63E+18,3/12/2023,"Interested in understanding the full value chain, stakeholders involved &amp; opportunities.",,0,0,1,[-3.3747787  1.0263865  2.2299654],Positive,2.2299654,1.0263865,-3.3747787
1.63E+18,3/12/2023,"They need to start selling that in Petco, preferably at just below freezing levels.",,0,0,1,[-0.80920625  1.008105   -0.39012215],Neutral,-0.39012215,1.008105,-0.80920625
1.63E+18,3/12/2023,"Aww, thank ya!",Louisiana,0,1,1,[-2.9137454   0.14153542  3.2592812 ],Positive,3.2592812,0.14153542,-2.9137454
1.63E+18,3/12/2023,That is one cute dog,,0,1,1,[-2.439941   -0.20291556  3.3569112 ],Positive,3.3569112,-0.20291556,-2.439941
1.63E+18,3/12/2023,"Mlb Stadiums I have been to: Both Detroit Cleveland/Jacob's field Coors field Petco Dodger Stadium Wrigley, four times Old Yankee Stadium Citi field The old metropolitan Stadium home plate in mall of America",Idaho,0,1,1,[-1.5074706   2.2412581  -0.78608775],Neutral,-0.78608775,2.2412581,-1.5074706
1.63E+18,3/12/2023,"Apparently, the only time he was unhappy was during the blow-dry &amp; nail trim, lol.",Louisiana,0,1,1,[ 0.80830365  0.651206   -1.406318  ],Negative,-1.406318,0.651206,0.80830365
1.63E+18,3/12/2023,he is a halfmoon male betta n thats about all ik about him thats also all that was said in the petco cup !! he is also gay n autistic !!,,0,1,1,[ 1.240432   0.495229  -1.7763661],Negative,-1.7763661,0.495229,1.240432
1.63E+18,3/12/2023,He looks happy before &amp; after. ❤️,,0,2,1,[-2.8645291  -0.16763677  3.7766104 ],Positive,3.7766104,-0.16763677,-2.8645291
1.63E+18,3/12/2023,"My puppy gets her nails trimmed at PetCo. They also have a vet clinic, I believe. Take the kid to PetCo!",California,0,2,1,[-2.982843   0.9485841  2.1692758],Positive,2.1692758,0.9485841,-2.982843
1.63E+18,3/12/2023,I'm disappointed petco doesn't get any games. Went to the D.R. v U.S. game that was so much fun,,0,0,1,[ 0.16081102  0.02063092 -0.11266195],Negative,-0.11266195,0.020630922,0.16081102
1.63E+18,3/12/2023,"This needs to be Petco Park starting in April... the horns, cow bells, thunder sticks, and whatever else that makes noise. Let's not wait till September/ October to turn it up...",California,0,2,1,[-0.5292432   0.5526283  -0.02686428],Neutral,-0.026864283,0.5526283,-0.5292432
1.63E+18,3/12/2023,Taking a little three day vacation at the end of the month Might have to hit up Petco Park on April 1st 👀,California,0,2,1,[-3.6950765  1.548923   2.2876565],Positive,2.2876565,1.548923,-3.6950765
1.63E+18,3/12/2023,"Continue to work hard, hope to see you start a game soon in petco.",,0,0,1,[-3.2539887   0.41439366  3.2002077 ],Positive,3.2002077,0.41439366,-3.2539887
1.63E+18,3/12/2023,I remember in 2017 the DR v USA game at Petco was the most entertaining baseball game I’ve ever been to — this DR v Venezuela game gives me flashbacks.,California,0,1,1,[-2.7103512   0.05075258  3.0761504 ],Positive,3.0761504,0.05075258,-2.7103512
1.63E+18,3/12/2023,if you work at petsmart/petco and see a really beautiful clockable trans girl buying a collar... it's not for her dog.,,2,6,3,[ 0.03192668  0.37955922 -0.3754951 ],Neutral,-0.3754951,0.37955922,0.03192668
1.63E+18,3/12/2023,Come join us at Petco Park! 2023 is going to be a party! 🇩🇴🇩🇴🇩🇴,,0,2,1,[-3.5828729  0.654127   3.1647644],Positive,3.1647644,0.654127,-3.5828729
1.63E+18,3/12/2023,I've gotten tweets on the big board at Petco Park. That's fun.,California,0,3,1,[-2.8187895  -0.09169596  3.4188673 ],Positive,3.4188673,-0.09169596,-2.8187895
1.63E+18,3/12/2023,Nah we need these drums and chants at Petco,,0,0,1,[-0.74905044  1.0042673  -0.34350848],Neutral,-0.34350848,1.0042673,-0.74905044
1.63E+18,3/12/2023,I want to the very first WBC final in 2006 at Petco. Japan vs Cuba. Also saw the 2009 final at Dodger Stadium. Japan vs South Korea. Great games!,,0,0,1,[-3.0792217  0.3846712  3.1897025],Positive,3.1897025,0.3846712,-3.0792217
1.63E+18,3/12/2023,"Fr, everywhere except petco",,0,14,1,[ 0.6309456  0.9407834 -1.4632849],Neutral,-1.4632849,0.9407834,0.6309456
1.63E+18,3/12/2023,Thank u they got them at Petco ?,Louisiana,0,0,1,[-2.1134806   1.671556    0.44154045],Neutral,0.44154045,1.671556,-2.1134806
1.63E+18,3/12/2023,"Depends on where you are. I really enjoy Petco Park, for instance, because it's a beautiful and entertaining place, but no one gets excited when the Marlins are playing.",,0,0,1,[-1.56372    -0.22820593  2.304023  ],Positive,2.304023,-0.22820593,-1.56372
1.63E+18,3/12/2023,Imagine having the Coliseum over Petco..,Washington,0,1,1,[-0.15830447  0.80927086 -0.3843443 ],Neutral,-0.3843443,0.80927086,-0.15830447
1.63E+18,3/12/2023,not in petco lil bro,,0,3,1,[ 0.40910822  1.0286067  -1.360206  ],Neutral,-1.360206,1.0286067,0.40910822
1.63E+18,3/12/2023,Juan Soto! Looking forward to seeing that all season at Petco 👍👍,California,0,0,1,[-3.1196294  -0.28760058  3.931788  ],Positive,3.931788,-0.28760058,-3.1196294
1.63E+18,3/12/2023,You should go harder! Let’s light up petco this year!!!!,California,0,3,1,[-2.4959195  0.2759809  2.5443304],Positive,2.5443304,0.2759809,-2.4959195
1.63E+18,3/11/2023,I hate petco for them annoying ass ads,,0,2,1,[ 3.3342896 -0.9547791 -2.3561547],Negative,-2.3561547,-0.9547791,3.3342896
1.63E+18,3/11/2023,"Vivid memory of going into a Target to buy this CD (even though I'd already preordered the LP, they were my favorite band and I didn't want to wait), then coming out to see that a student driver car had crashed through the glass of the Petco next door.",California,0,2,1,[-0.0977665   0.3658446  -0.03613919],Neutral,-0.03613919,0.3658446,-0.0977665
1.63E+18,3/11/2023,"😂😆 all over lol Cincy, New York Mets and Yankees, Colorado Rockies, Petco, Dodger and Angel so actually 7 😆😆",California,0,0,1,[-2.5136628  1.1065751  1.9466827],Positive,1.9466827,1.1065751,-2.5136628
1.63E+18,3/11/2023,"No one really bothered me all that much. One woman yelled ""crazy bi*** at me, which was ironic and a manager at petco told me I had to mask up or leave the store. Other than that, just people staring at me with huge eyes as if I had 3 heads and all of them were coughing",Minnesota,0,0,1,[ 0.9354531  0.2647314 -1.1774682],Negative,-1.1774682,0.2647314,0.9354531
1.63E+18,3/11/2023,Little fella was being chased around by the kids so I grabbed him. Fortunately the folks from the rescue were doing an adoption day over at Petco and were able to take him/her.,USA,0,3,1,[-2.318142   0.6102921  1.894324 ],Positive,1.894324,0.6102921,-2.318142
1.63E+18,3/11/2023,"#OTD in 2004, the first-ever baseball game was played at Petco Park. San Diego State University, led by Tony Gwynn, defeated the University of Houston, 4-0.",,2,40,3,[-1.3843305   2.3068118  -0.85798246],Neutral,-0.85798246,2.3068118,-1.3843305
1.64E+18,2023-04-04 17:54:54+00:00,i would do anything for spooky at the local petsmart and he knows it too,USA,0,0,1,[-2.4358532  0.610575   2.1153188],Positive,2.1153188,0.610575,-2.4358532
1.64E+18,2023-04-04 17:20:51+00:00,"Hi there, thanks for reaching out. Can you please DM us with the store location? Additionally, did you have this experience?",,0,0,1,[-2.3625503  1.7551947  0.592101 ],Neutral,0.592101,1.7551947,-2.3625503
1.64E+18,2023-04-04 17:19:38+00:00,Day 2 - and two more #emails from   this morning. Do you want to give your #customers fatigue #Petsmart? #MarketingMistake #EmailMarketing,,0,0,1,[ 0.66923285  0.75796854 -1.4491535 ],Neutral,-1.4491535,0.75796854,0.66923285
1.64E+18,2023-04-04 17:18:39+00:00,What’s the deal with  ’s shitty management system?,Pennsylvania,0,0,1,[ 2.5284345 -0.1948274 -2.4842622],Negative,-2.4842622,-0.1948274,2.5284345
1.64E+18,2023-04-04 17:17:37+00:00,My dog was cutting up so bad in PetSmart oh my God. I wanted to pop him so bad but I knew I'd be in jail tweeting this lol,Georgia,0,3,1,[ 2.365015  -0.2890672 -2.0826442],Negative,-2.0826442,-0.2890672,2.365015
1.64E+18,2023-04-04 17:16:49+00:00,It’s crazy to me that if you’re fast enough you can just walk into a petsmart and leave with a new cat,California,0,0,1,[-1.1644878  0.5487746  0.9682527],Positive,0.9682527,0.5487746,-1.1644878
1.64E+18,2023-04-04 17:16:14+00:00,"(at the petsmart hanmster isle)
me: god im hungry 🤤 a bomb aimed at a building in iraq idk",,0,3,1,[ 1.3984734   0.23771839 -1.8199927 ],Negative,-1.8199927,0.23771839,1.3984734
1.64E+18,2023-04-04 17:00:02+00:00,An Easter reminder for anyone thinking of or planning to get their kids bunnies. 1. Bunnies are 10-15 year commitments. 2. They aren’t the greatest pet for young kids (always some exceptions). 3. They need a lot of space. Those cages at Petsmart won’t cut it and are cruel. 1/,,1,8,2,[ 1.5823328   0.04428011 -1.763755  ],Negative,-1.763755,0.04428011,1.5823328
1.64E+18,2023-04-04 16:56:21+00:00,Except that I have. My sibling lived in Bushwick for a decade.,California,0,0,1,[-0.30299848  1.2583301  -1.0325478 ],Neutral,-1.0325478,1.2583301,-0.30299848
1.64E+18,2023-04-04 16:54:03+00:00,Definitely me. I am the weirdo that approaches you at Petsmart to pet your pooch.,,0,0,1,[ 0.6722387  0.46142   -1.1018007],Negative,-1.1018007,0.46142,0.6722387
1.64E+18,2023-04-04 16:53:57+00:00,i love going to petsmart and looking at all the kittens,,0,2,1,[-2.2661974  -0.67142034  3.7997308 ],Positive,3.7997308,-0.67142034,-2.2661974
1.64E+18,2023-04-04 16:53:16+00:00,"Says person who hasnt visited Real NY (maybe youve been to tourist-y Times Square). Sit this one out, Know nothing",USA,0,0,1,[ 1.0224369  0.6182904 -1.7665256],Negative,-1.7665256,0.6182904,1.0224369
1.64E+18,2023-04-04 16:40:08+00:00,"Yes, New Yorkers are some of the the most miserable people in the country.",California,0,0,1,[ 3.2724607 -0.768693  -2.556991 ],Negative,-2.556991,-0.768693,3.2724607
1.64E+18,2023-04-04 16:35:34+00:00,Hi Joe. We’re sorry to hear about your experience and would like to learn more about this. Can you DM us a brief description of what occurred?,,0,0,1,[ 0.56560165  0.9052545  -1.3699055 ],Neutral,-1.3699055,0.9052545,0.56560165
1.64E+18,2023-04-04 16:30:33+00:00,"launched “Treats Members Month” to reward #customerloyalty throughout the month of April 2023. The promotion will give members 25+ exclusive benefits throughout April, some weekly and some all month long. Check it out here:  
#brandloyalty #cx",,0,0,1,[-3.6810148  1.1147048  2.7730002],Positive,2.7730002,1.1147048,-3.6810148
1.64E+18,2023-04-04 16:28:37+00:00,The best soft indestructible dog toys can be found at PetSmart. The Joyhound Rip roarin brand! They are the only ones my pit mix has not been able to demolish!,,0,0,1,[-2.469427   -0.16974461  3.3006313 ],Positive,3.3006313,-0.16974461,-2.469427
1.64E+18,2023-04-04 16:17:22+00:00,"The PetSmart employees trying to stop me from eating all the goldfish
(I wanna be a fish tank)",,0,0,1,[ 0.06816748  0.6538416  -0.7355573 ],Neutral,-0.7355573,0.6538416,0.06816748
1.64E+18,2023-04-04 16:16:50+00:00,Galaxy brain theory: PetSmart is going under because people “got rid of” their pandemic pets,Indiana,0,1,1,[ 1.3585669   0.40274632 -1.9615053 ],Negative,-1.9615053,0.40274632,1.3585669
1.64E+18,2023-04-04 16:05:16+00:00,"launched “Treats Members Month” to reward #customerloyalty throughout the month of April 2023. Treats Rewards program members will receive offers for their pets, earn bonus points, and more. Learn more here:  
#brandloyalty #cx",Ohio,0,0,1,[-3.4729447  1.4126568  2.1982975],Positive,2.1982975,1.4126568,-3.4729447
1.64E+18,2023-04-04 16:00:44+00:00,"Not petsmart has chase listed as a biter, tf he be in there doing when I leave 😂😂",,0,1,1,[ 1.1074764  0.6554092 -1.7969967],Negative,-1.7969967,0.6554092,1.1074764
1.64E+18,2023-04-04 15:56:52+00:00,Witnessed it but didn’t intervene?,Ohio,0,0,1,[ 1.1981068  1.0013723 -2.2503686],Negative,-2.2503686,1.0013723,1.1981068
1.64E+18,2023-04-04 15:53:00+00:00,"Sir,
Beware those who focused on the ""  of the world and not ... -TCP/IP
-FTP -SMTP
-HTTP
-HTML ect ect ... ECDSA: IS AS historically profound as the invention of the Transistor.",,0,0,1,[ 0.23378122  0.8874935  -1.222746  ],Neutral,-1.222746,0.8874935,0.23378122
1.64E+18,2023-04-04 15:50:09+00:00,OMG NVM THE NEXT CLOSEST PETSMART IS EIGHT MILES AWAY I DO NOT HAVE TIME TO WALK THERE AND BACK,,0,0,1,[ 1.6636221 -0.0908418 -1.4990519],Negative,-1.4990519,-0.0908418,1.6636221
1.64E+18,2023-04-04 15:46:36+00:00,I really want to get rats (I probably wouldn't get them from PetSmart but...) but I might compromise and get a mouse or two instead... because no one thinks me getting a hamster is a good idea which like... based ig,,0,0,1,[ 0.872305    0.33480263 -1.3822805 ],Negative,-1.3822805,0.33480263,0.872305
1.64E+18,2023-04-04 15:46:36+00:00,I'm going to walk to another PetSmart to look at their animals again today :3,,0,0,1,[-3.6664495   0.98253405  2.8770275 ],Positive,2.8770275,0.98253405,-3.6664495
1.64E+18,2023-04-04 15:31:29+00:00,Then they'd refer you to the local PetSmart 😉,Arizona,0,3,1,[-2.7469563  1.4382912  1.4696482],Positive,1.4696482,1.4382912,-2.7469563
1.64E+18,2023-04-04 15:16:55+00:00,cried in a petsmart bc my mom obtained a 1 day old kitten &amp; gave it to me to take care of and I wasn’t ready to be a mother,,0,1,1,[ 1.1631181   0.27367437 -1.300276  ],Negative,-1.300276,0.27367437,1.1631181
1.64E+18,2023-04-04 15:12:10+00:00,"you want to adopt this, it’s only fitting     #crypto for pets",New York,0,0,1,[-3.047238   0.6660124  2.6649048],Positive,2.6649048,0.6660124,-3.047238
1.64E+18,2023-04-04 15:09:41+00:00,"specifically in chino California…
This place and the small animal caregivers should be ashamed of themselves… we got a little hamster from here, 1st off the girl Chelsea scooped her up like popcorn when she was putting her in the box… not wearing any name tag and",California,0,0,1,[ 1.7627592   0.37998438 -2.2454228 ],Negative,-2.2454228,0.37998438,1.7627592
1.64E+18,2023-04-04 15:04:36+00:00,"Still lit up, still cruel... I've never seen so many dead bettas in a pet store until the arrival of these displays! #petsmart #animalcruelty",,0,0,1,[ 2.46663    -0.28154635 -2.37627   ],Negative,-2.37627,-0.28154635,2.46663
1.64E+18,2023-04-04 15:04:28+00:00,Seriously. I think the true quacks are evangelicals like you. I long for the day that you are relegated to the same bin of history where Blockbuster Video and   reside.,,0,1,1,[ 2.6391776  -0.15800484 -2.6399493 ],Negative,-2.6399493,-0.15800484,2.6391776
1.64E+18,2023-04-04 14:57:26+00:00,"my wife and i have tried to use your online ordering to get 4 boxes of whimzees under your 2 for 1 promotion. Both times the order has been cancelled. What’s up with this? We checked at the store and they stock, but we can’t get the promotion? Please help.",,0,0,1,[ 1.829092   0.2718959 -2.1896365],Negative,-2.1896365,0.2718959,1.829092
1.64E+18,2023-04-04 14:44:40+00:00,Real talk: is PetSmart going out of business? Because they have 67 different promos going on at all times,,0,8,1,[ 0.40252903  0.9183246  -1.5588022 ],Neutral,-1.5588022,0.9183246,0.40252903
1.64E+18,2023-04-04 14:43:56+00:00,And the plants at Petsmart are all dried up and desd looking.,,0,1,1,[ 1.6800177  0.2898717 -2.018679 ],Negative,-2.018679,0.2898717,1.6800177
1.64E+18,2023-04-04 14:42:38+00:00,Nice thing here is you can get Wheatgrass plants in the produce section of grocery stores for like 2$ and so it's fairly cheap to just buy new every month or so. I did used to grow it when we lived in DC and that worked great. Funny that petsmart tries to sell it for 8$.,,0,1,1,[-2.405006   -0.23970704  3.3249354 ],Positive,3.3249354,-0.23970704,-2.405006
1.64E+18,2023-04-04 14:41:21+00:00,Thank you   for the classroom grant! We are excited to set up our new tank 🐠,,0,7,1,[-2.9707208  -0.57058156  4.1883664 ],Positive,4.1883664,-0.57058156,-2.9707208
1.64E+18,2023-04-04 14:37:00+00:00,"From pet “trading cards” to a human-sized hamster wheel to Super Bowl #NFTs,  ’s MVPets campaign was aimed at “building loyalty and lifetime relationships.”",Connecticut,0,3,1,[-2.9012456  1.3232703  1.4871463],Positive,1.4871463,1.3232703,-2.9012456
1.64E+18,2023-04-04 14:00:50+00:00,April is Prevent Lyme in Dogs Month 🐕 Read this article by   to learn more about tick removal and prevention tips   #Vetnostic #PreventLymeInDogsMonth,USA,0,0,1,[-1.7335293   1.3558109   0.20268893],Neutral,0.20268893,1.3558109,-1.7335293
1.64E+18,2023-04-04 13:36:22+00:00,"Listen Stanley, how's Maude doing?",,0,1,1,[-0.9087265  1.6742172 -0.7868068],Neutral,-0.7868068,1.6742172,-0.9087265
1.64E+18,2023-04-04 13:34:35+00:00,PetSmart,USA,1,7,2,[-1.1897452   1.0511873  -0.02837116],Neutral,-0.028371163,1.0511873,-1.1897452
1.64E+18,2023-04-04 13:03:25+00:00,MOVE 100 wants you to vote for your favourite ‘Paw”Fect Easter picture!!! 🐾🐣 Someone's cute pet could win them a $500 PetSmart Gift Card - presented by   - Mortgage Approval Expert ‼ Vote here:   #Ottawa,,0,0,1,[-3.373827   0.7432528  3.0172873],Positive,3.0172873,0.7432528,-3.373827
1.64E+18,2023-04-04 13:00:26+00:00,Up early at PetSmart getting my boy some pain meds. It’s tearing my heart apart seeing him like this.,,0,0,1,[ 2.3455138  -0.21926317 -2.11841   ],Negative,-2.11841,-0.21926317,2.3455138
1.64E+18,2023-04-04 12:46:10+00:00,I took my Yorkie there once and while shopping I saw my baby being horribly treated. I rescued her immediately and never spent another cent there. I have 5 fur babies so they are losing out on my money.,,0,0,1,[ 1.2406092   0.09441838 -1.3869897 ],Negative,-1.3869897,0.09441838,1.2406092
1.64E+18,2023-04-04 12:30:08+00:00,"#Win a $25 PetSmart gift card! To enter, answer the question, retweet this post and follow   by 11:59PM EST. Open to Canadian &amp; US residents (excluding QC). This contest is not sponsored, endorsed, administered by or associated with Twitter.",,132,139,133,[-1.3545434   1.0299115   0.22256729],Neutral,0.22256729,1.0299115,-1.3545434
1.64E+18,2023-04-04 12:06:00+00:00,PetSmart Releases First Corporate Social Responsibility Report -   #restaurants #hospitality #restaurantbusiness,,0,0,1,[-2.5567107  1.5970548  0.7904836],Neutral,0.7904836,1.5970548,-2.5567107
1.64E+18,2023-04-04 11:24:22+00:00,"I like this new groomer at PetSmart, she was nice to Charlie meeting him and look like she know what she doing, but you know how that shit is",,0,0,1,[-0.3354025   0.11297254  0.3906129 ],Positive,0.3906129,0.11297254,-0.3354025
1.64E+18,2023-04-04 10:59:50+00:00,What a Team! Two baby kittens were rescued from a dumpster. Read about it here. -,Texas,0,0,1,[-2.019566    0.37982363  1.9593076 ],Positive,1.9593076,0.37982363,-2.019566
1.64E+18,2023-04-04 10:49:06+00:00,Catible Reader. New from PetSmart.,,0,0,1,[-2.927317   1.5082641  1.3204497],Neutral,1.3204497,1.5082641,-2.927317
1.64E+18,2023-04-04 10:35:00+00:00,MOVE 100 wants you to vote for your favourite ‘Paw”Fect Easter picture!!! 🐾🐣 Someone's cute pet could win them a $500 PetSmart Gift Card - presented by   - Mortgage Approval Expert ‼ Vote here:   #Ottawa,,1,0,2,[-3.373827   0.7432528  3.0172873],Positive,3.0172873,0.7432528,-3.373827
1.64E+18,2023-04-04 10:20:46+00:00,"Publix, WinCo Foods and The Kroger Co. took the top spots in the grocery/convenience store category in Newsweek’s “Most Trustworthy Companies in America” survey,",Florida,0,0,1,[-3.7449214  1.1066923  2.7322507],Positive,2.7322507,1.1066923,-3.7449214
1.64E+18,2023-04-04 09:50:36+00:00,What animals you like...used to work at petsmart here some cuties.,,0,0,1,[-2.988492   0.8148915  2.4172177],Positive,2.4172177,0.8148915,-2.988492
1.64E+18,2023-04-04 08:48:17+00:00,Check out this listing I just added to my #Poshmark closet: NWT Petsmart Collectible Charity Plush Toy.   #shopmycloset,,0,0,1,[-2.2853172   1.8894365   0.44806552],Neutral,0.44806552,1.8894365,-2.2853172
1.64E+18,2023-04-04 05:49:53+00:00,To Whomever Reading This If Your Pet is in Pain This is For You,,0,0,1,[-0.42560703  1.1172494  -0.88873255],Neutral,-0.88873255,1.1172494,-0.42560703
1.64E+18,2023-04-04 05:06:44+00:00,#Simparica killed my 4 year old German Shepherd. Do not use Simparica products. #petsmart #poisoningpets #FoxNews #dogslivesmatter,,0,0,1,[ 3.0010283  -0.36149633 -2.8296056 ],Negative,-2.8296056,-0.36149633,3.0010283
1.64E+18,2023-04-04 04:50:34+00:00,"(April 4, 2023; 10:45 HKT) #MICHIGAN",,0,0,1,[-1.5401359  2.206708  -0.7760323],Neutral,-0.7760323,2.206708,-1.5401359
1.64E+18,2023-04-04 04:39:02+00:00,I don't recall. But plenty of dot-coms going under like Webvan and,Illinois,0,0,1,[-0.2628434  1.0848844 -0.839919 ],Neutral,-0.839919,1.0848844,-0.2628434
1.64E+18,2023-04-04 04:28:36+00:00,i thought groomers were sexual predators... was wondering what to call the woman who takes care of my dog... its on her sign an everything. so it's settled. I didn't think she was a disgusting criminal!!,Michigan,0,0,1,[ 1.7052381   0.18385123 -2.027454  ],Negative,-2.027454,0.18385123,1.7052381
1.64E+18,2023-04-04 04:20:47+00:00,Goth babe petsmart employees pls let me love on you 💝🥹,California,0,1,1,[-2.9165926   0.25663537  3.1231618 ],Positive,3.1231618,0.25663537,-2.9165926
1.64E+18,2023-04-04 04:13:57+00:00,"You may be too young to remember😉, but forward PE's only became a thing in the late 90's when the   of the world had current PE's so egregiously elevated that only the certifiably insane would buy them. Forward earnings can be and are as high as required.",,0,2,1,[ 0.39946154  0.28907698 -0.67714417],Negative,-0.67714417,0.28907698,0.39946154
1.64E+18,2023-04-04 04:03:18+00:00,"That’s weird that you know my dogs got groomed at Petsmart today….but technically, I’m not the groomer. Just the dog dad that dropped my dogs off at the groomer…what does that mean? 🤔",Arizona,0,0,1,[ 0.3688024  0.5768031 -0.9588499],Neutral,-0.9588499,0.5768031,0.3688024
1.64E+18,2023-04-04 04:03:01+00:00,He got his last shots and did SO good! We went to PetSmart to celebrate and he loved it but was a little overwhelmed😁,,0,1,1,[-2.478234  -0.7167477  4.0708704],Positive,4.0708704,-0.7167477,-2.478234
1.64E+18,2023-04-04 03:20:41+00:00,Some grocery stores have a little refrigerator on the pet aisle. I usually get it at Petsmart or the like.,California,0,1,1,[-2.3704703  1.6379001  0.7929106],Neutral,0.7929106,1.6379001,-2.3704703
1.64E+18,2023-04-04 03:12:29+00:00,Adam and Steve. 😂👍,Kansas,0,0,1,[-2.658938   0.8066585  2.0585158],Positive,2.0585158,0.8066585,-2.658938
1.64E+18,2023-04-04 03:12:06+00:00,We're going to try this one tonight and see how it goes XD,Indiana,0,1,1,[-3.100781   1.7612281  1.6450819],Neutral,1.6450819,1.7612281,-3.100781
1.64E+18,2023-04-04 03:01:45+00:00,Beloved family favorite store and Petsmart rival closes doors after 50 years,USA,0,0,1,[-1.5189998  0.1796858  1.4882139],Positive,1.4882139,0.1796858,-1.5189998
1.64E+18,2023-04-04 02:53:50+00:00,"Clearly a         If no one is above the law, and why are democrats calling for action",USA,0,0,1,[ 1.5794895  0.7011249 -2.4759474],Negative,-2.4759474,0.7011249,1.5794895
1.64E+18,2023-04-04 02:22:30+00:00,"*walks into   *sees the goodest boys and girls at puppy school
*instantly forgets why she went in the store",,0,0,1,[-0.6468803  0.3366046  0.5645384],Positive,0.5645384,0.3366046,-0.6468803
1.64E+18,2023-04-04 02:19:17+00:00,hey guys i just got back from my first shift at petsmart i ain’t getting my funny up no more,,0,1,1,[ 1.1769241   0.42464334 -1.5419542 ],Negative,-1.5419542,0.42464334,1.1769241
1.64E+18,2023-04-04 02:17:49+00:00,Same man. Tired of living out here. Was tryna break in the Petsmart and the employee threw me man. I got faith in you Unc. You a dawg like me ima get to Poppa Solz 1 way or another,,0,0,1,[ 0.08860472  0.6777914  -0.77534056],Neutral,-0.77534056,0.6777914,0.08860472
1.64E+18,2023-04-04 01:45:08+00:00,"Looking very dapper, Millie 😊 Congrats to tonight’s   Pet of the Game! 🐱",Tennessee,0,28,1,[-3.1311235  -0.30054992  4.0677767 ],Positive,4.0677767,-0.30054992,-3.1311235
