Id,Date,Tweet,Location,Retweet Count,Favorite Count,Total Tweets Count,Sentiment Score,Sentiment,Positive Sentiment Score,Neutral Sentiment Score,Negative Sentiment Score
1.64044e+18,2023-03-27,If y’all need me I’m running grooming salon at petco in Brighton,Massachusetts,0,0,1,[-2.849938   1.8230023  1.0542921],Neutral,1.0542921,1.8230023,-2.849938
1.64044e+18,2023-03-27,If you don’t live at this property why are you asking for dog treats? Take that mutt across the street to PetCo Barbara.,North Carolina,0,2,1,[ 1.6234523   0.34933996 -2.1194892 ],Negative,-2.1194892,0.34933996,1.6234523
1.64043e+18,2023-03-27,Literally save so much money now that I groom my dog myself bc taking her back and forth to Petco adds up reaaal quick 😭,,0,0,1,[-2.3305423   0.07835909  2.7322192 ],Positive,2.7322192,0.07835909,-2.3305423
1.64043e+18,2023-03-27,and I will be down from Sac and may stick around for Pads v Bucs day game the following day at Petco. Perfect couple days in San Diego! #WxmAFC,California,0,2,1,[-3.5155392  0.4484195  3.5098789],Positive,3.5098789,0.4484195,-3.5155392
1.64043e+18,2023-03-27,I was in petco that day. They walked it off on a 3 run hr by Ramon Hernandez 😬.,,0,0,1,[-1.2560679   1.5319517  -0.15399861],Neutral,-0.15399861,1.5319517,-1.2560679
1.64043e+18,2023-03-27,The St. Louis Cardinals played the San Francisco Giants on July 15th at Petco Park. The final score was 9-2.,,0,0,1,[-1.6991537   2.6288862  -0.85663795],Neutral,-0.85663795,2.6288862,-1.6991537
1.64043e+18,2023-03-27,"We regret to hear about your recent experience. We do have a 30-day limit on our return policy, however, we strive to treat our guests with kindness and care with every experience. Please send us a DM with your email and phone number, and we'll be happy to see how we can help.",,0,0,1,[-1.7950526   0.61133695  1.2960407 ],Positive,1.2960407,0.61133695,-1.7950526
1.64043e+18,2023-03-27,"must be in trouble, cashier tells me if I want a bag for my items it's now .10
Hahaha, no",Utah,0,0,1,[ 1.6235046   0.41787767 -2.10181   ],Negative,-2.10181,0.41787767,1.6235046
1.64043e+18,2023-03-27,"That’s definitely cuter. Plus, I’ve seen you in “sprinkles” at Petco and you make it look much hotter than I do.",California,0,1,1,[-2.2553902  -0.17084266  3.091534  ],Positive,3.091534,-0.17084266,-2.2553902
1.64043e+18,2023-03-27,"¡Tu peque estará cómodo en todos sus paseos con este arnés de Reddy! 🐶🐾 Gracias a sus materiales resistentes, podrás caminar con él sin preocupaciones. 🐕‍🦺 Conoce más en   y en la Petco App. ✨",Delaware,0,0,1,[-2.8330123  1.349475   1.6907773],Positive,1.6907773,1.349475,-2.8330123
1.64043e+18,2023-03-27,The good boy got fresh from petco. Now all he wants to do is go for several walks around the neighborhood 🙄,,0,2,1,[-0.56206924  0.3409468   0.3853337 ],Positive,0.3853337,0.3409468,-0.56206924
1.64043e+18,2023-03-27,"Predict your MLB team’s season: Team: Padres
Record: 96-66
Cy Young: Snell
MVP: Soto
Breakout Player: Campy
Reliever of the year: Hader
Comeback player of the year: Tatis duh
Biggest Regression: Pains me to say but Bogaerts (petco adjustment year)
Playoff finish: Champs",,0,0,1,[-0.36075538  1.1556468  -0.6662423 ],Neutral,-0.6662423,1.1556468,-0.36075538
1.64043e+18,2023-03-27,I’ll be in SD this weekend..gotta find the best Aztecs bar by Petco for Saturday,,0,0,1,[-3.3455656   0.82665586  2.7957501 ],Positive,2.7957501,0.82665586,-3.3455656
1.64042e+18,2023-03-27,"I shop at your stores -- though less convenient than competitors because I thought they were pet and owner friendly. Pictured below is the $32 I would have spent just today, from another pet supply retailer, to say nothing of the future thousands from this lost customer.",,0,0,1,[ 0.79369706  0.28749412 -1.1282085 ],Negative,-1.1282085,0.28749412,0.79369706
1.64042e+18,2023-03-27,"Very disappointed that a customer-unfriendly manager at your Weymouth store wouldn't let me return an unused, unopened leash a handful of days past the 30 day ""return policy."" I've spent thousands in your stores, $500+ since the beginning of the year.",,0,0,1,[ 2.9871683  -0.33746338 -2.723593  ],Negative,-2.723593,-0.33746338,2.9871683
1.64042e+18,2023-03-27,Petco is beautiful.,,0,1,1,[-2.5592337 -0.2483829  3.571301 ],Positive,3.571301,-0.2483829,-2.5592337
1.64042e+18,2023-03-27,Purchasing cat from petco and giving it to lion at zoo,Texas,0,0,1,[-2.5582824  1.8872806  0.756864 ],Neutral,0.756864,1.8872806,-2.5582824
1.64042e+18,2023-03-27,"¡Este precioso gatito vino con su familia a una de nuestras tiendas y encontró su nuevo alimento favorito! 😸😋 Si quieres descubrir la dieta ideal para tu michi, ¡con gusto te podemos asesorar! 🤗🍗 Te esperamos en tu tienda Petco favorita. 🫶🐾",,0,4,1,[-2.420721   1.0036023  1.6977155],Positive,1.6977155,1.0036023,-2.420721
1.64042e+18,2023-03-27,I’ll sell 1 to ya! Dm me,,0,0,1,[-2.1567435  1.5953358  0.7510619],Neutral,0.7510619,1.5953358,-2.1567435
1.64042e+18,2023-03-27,Deregulating food 🤣🤣. Making food accessible to people who need it that would have otherwise been thrown out is hurting poor people?Making food accessible is hurting animal shelters by getting food that would have otherwise been thrown away.Which I watched at petco is hurting,Washington,0,0,1,[ 2.098151  -0.0892055 -2.2065334],Negative,-2.2065334,-0.089205496,2.098151
1.64042e+18,2023-03-27,"Hi there!! Our new bone broth-infused recipes will be available in Petco in the next few months! In the meantime, you can find them on   and",,0,0,1,[-3.7760708  1.5076002  2.4917374],Positive,2.4917374,1.5076002,-3.7760708
1.64041e+18,2023-03-27,Why are you throwing away live animals??,Michigan,0,0,1,[ 2.9457536  -0.16133703 -3.03297   ],Negative,-3.03297,-0.16133703,2.9457536
1.64041e+18,2023-03-27,why are you throwing away live animals? Also pls delete this off your bio.,Michigan,0,0,1,[ 2.991143   -0.29305673 -2.9956622 ],Negative,-2.9956622,-0.29305673,2.991143
1.64041e+18,2023-03-27,The pictures when you guys FINALLY were allowed back into Petco post covid. The excitement you guys had finally meeting all these guys,Nevada,0,1,1,[-2.920452   -0.05509856  3.5565562 ],Positive,3.5565562,-0.055098563,-2.920452
1.64041e+18,2023-03-27,Started my Monday with a good attitude only because Regular Baseball season starts in a couple of days. And I can’t wait to be at Petco 🫶🏽,California,0,14,1,[-2.686627   -0.68073124  4.0873537 ],Positive,4.0873537,-0.68073124,-2.686627
1.64041e+18,2023-03-27,I be at Petco,,0,1,1,[-2.636652    1.7306448   0.92957604],Neutral,0.92957604,1.7306448,-2.636652
1.64041e+18,2023-03-27,Couldn’t get a stadium built in SD even though Jon Moore’ got Petco built. NFL owners felt sorry for him and forced Kroenke to rent Sofi to him for a dollar. Even his own family doesn’t respect him.,California,0,1,1,[ 2.2937675  0.050851  -2.4251313],Negative,-2.4251313,0.050851002,2.2937675
1.64041e+18,2023-03-27,I just got something from petco actually.,,0,1,1,[-2.7490182  1.5764258  1.3282238],Neutral,1.3282238,1.5764258,-2.7490182
1.64041e+18,2023-03-27,Baseball season is DAYS away !! Petco Park here I come ! 🍻,California,0,3,1,[-2.9430192  0.9630219  2.3081062],Positive,2.3081062,0.9630219,-2.9430192
1.64041e+18,2023-03-27,Law offices of April since shut the m************ down Petco diversified maintenance Kimco Staffmark you discriminating b**** m************ when your blood spilling down the curve don't ask people to investigate it either,California,0,0,1,[ 1.7647249  0.6042583 -2.5663543],Negative,-2.5663543,0.6042583,1.7647249
1.64041e+18,2023-03-27,"Visited San Diego’s Petco Park last year, very nice ballpark",,0,1,1,[-3.1912072  0.071863   3.665266 ],Positive,3.665266,0.071863,-3.1912072
1.6404e+18,2023-03-27,"For some reason I read this as ""Petco"" and was slightly concerned 😂",,0,2,1,[ 0.9564081  0.6096799 -1.6883924],Negative,-1.6883924,0.6096799,0.9564081
1.6404e+18,2023-03-27,I've seen that leash in Petco!!!,USA,0,3,1,[-1.1863449  0.8418545  0.6038258],Neutral,0.6038258,0.8418545,-1.1863449
1.6404e+18,2023-03-27,No hay allí. Mejor en Petco y compras la mamilita de una vez. También debes estimularlo/a para que orine y defeque antes de comer (con un algodón húmedo del vientre hacia abajo) y sacarle el aire cuando termine de comer. ¡Nunca lo vayas a poner boca arriba para alimentarlo/a!,,0,1,1,[-0.96453154  1.2861445  -0.2035811 ],Neutral,-0.2035811,1.2861445,-0.96453154
1.6404e+18,2023-03-27,#bearington #dog #maltese #puppy #playtime #adventure #walk #poop #run #grass #outside #petstore #friends #furryfriends #hilarious #comedy #viral #petsmart #petco,Pennsylvania,0,0,1,[-2.76196    0.8938348  2.236649 ],Positive,2.236649,0.8938348,-2.76196
1.6404e+18,2023-03-27,"Good morning from  ,   &amp; the  ! ICYMI #OpeningDay at Petco Park is this Thursday 3/30 at 1:10 p.m. Make your game day plan ahead of time and go the easy way with MTS. We’ll be running extra Trolley service to accommodate the crowds.",California,3,34,4,[-3.0896692  0.8614942  2.4479332],Positive,2.4479332,0.8614942,-3.0896692
1.64039e+18,2023-03-27,"Cat foods (at   in Kettering, OH)",Ohio,0,0,1,[-1.3143075   2.2203708  -0.90942705],Neutral,-0.90942705,2.2203708,-1.3143075
1.64039e+18,2023-03-27,PSA Petco throws live animals in their dumpsters,West Virginia,0,0,1,[ 2.743144   -0.18484314 -2.8869703 ],Negative,-2.8869703,-0.18484314,2.743144
1.64039e+18,2023-03-27,I love my Dodgers but the price for parking sucks and getting out is a nightmare sometimes. I like Petco because I park in old town for free and take the trolley to gas lamp and the stadium is right there,California,1,5,2,[-0.33118922 -0.10895778  0.769206  ],Positive,0.769206,-0.10895778,-0.33118922
1.64038e+18,2023-03-27,"Hear from The North Face, TD Bank, Nike, AT&amp;T, Chipotle, Verizon, eBay, Petco, the NFL, and many more at Strategic Marketing 2023! Learn more about #SM23 here:",,1,0,2,[-3.486518   1.5867891  2.0725164],Positive,2.0725164,1.5867891,-3.486518
1.64038e+18,2023-03-27,Tu #lomito 🐶 no podrá resistirse al gran sabor de los #PorkyPops de #Strelka. A la venta en el mejor lugar #Petco.,,0,0,1,[-1.0069335   1.3547645  -0.35918733],Neutral,-0.35918733,1.3547645,-1.0069335
1.64038e+18,2023-03-27,I work at Petco for OATP FUCK UEDJFJHFHDB someone pls get me a hat and deliver to my job thank u,South Dakota,0,2,1,[ 0.7676037   0.12066738 -0.8134328 ],Negative,-0.8134328,0.12066738,0.7676037
1.64038e+18,2023-03-27,FREE giveaway at   #openingday2023 - First 100 followers to find us at the Petco Porch (sec 125) get a FREE #winthewest Original T-Shirt!,California,0,0,1,[-3.602066   1.1239842  2.7126117],Positive,2.7126117,1.1239842,-3.602066
1.64038e+18,2023-03-27,"The atmosphere is “football” like from the chants, the dancing and the sheer volume at the Padres home park of Petco. Just watch the playoff game last year vs the hated Dodgers, it’s electric.",California,0,1,1,[-2.0623667  0.4706083  1.9725769],Positive,1.9725769,0.4706083,-2.0623667
1.64038e+18,2023-03-27,$WOOF petco looking to be bottomed here,,0,3,1,[ 0.6667054  1.0495417 -1.8782482],Neutral,-1.8782482,1.0495417,0.6667054
1.64038e+18,2023-03-27,Invasive crayfish were unintentionally shipped with goldfish or other aquarium fish. Multiple Petco stores in Nebraska and Idaho in the last few weeks have reported #invasivecrayfish in tanks. #ais #invasivespecies #crayfish #cangrejoderío #جرادالبحر #小龙虾 #क्रेफ़िश,Michigan,2,2,3,[ 0.9504592  0.9068615 -1.9790965],Negative,-1.9790965,0.9068615,0.9504592
1.64038e+18,2023-03-27,SON GATERAS ASI LAS.TIENENEN PETCO O.VETERINARIAS EDTAN MUY ENCERRADOS PERO CREO Q ES MEJOR Q LA CALLE,,0,1,1,[-0.43933603  1.5037358  -1.1054927 ],Neutral,-1.1054927,1.5037358,-0.43933603
1.64038e+18,2023-03-27,My nephew is playing a game at Petco park in Late April. What a cool thing I’ll be making the ten hour trip watch him play then take in a   game,Arizona,0,2,1,[-2.8720646 -0.3934943  4.040215 ],Positive,4.040215,-0.3934943,-2.8720646
1.64038e+18,2023-03-27,Niggas said “I see mfs that work at petco wit a blue check” 😭😭😭😭 you’ll never catch me paying for a blue check idgaf how much it cost,,0,0,1,[ 1.7112321   0.26933777 -2.0019581 ],Negative,-2.0019581,0.26933777,1.7112321
1.64037e+18,2023-03-27,"Tonight's West St. Paul City Council includes intoxicating THC licenses, a Petco remodel to add veterinary services, accepting a bid on the Thompson/Oakdale roundabout, and discussing accessory dwelling units.",Minnesota,0,1,1,[-1.4522281   2.0613627  -0.77014744],Neutral,-0.77014744,2.0613627,-1.4522281
1.64037e+18,2023-03-27,you gotta be kidding me. This is so messed up! 🤬 #AnimalCruelty #Petco,,0,0,1,[ 2.9568949 -0.673929  -2.4227026],Negative,-2.4227026,-0.673929,2.9568949
1.64037e+18,2023-03-27,"#NLPGNewport | Retail Roundup | March 26, 2023 This Week’s Topics:
-9 Emerging Restaurant Chains Making Their Mark
-Petco Launches Fresh Food Subscription
-Ollie’s Aims to Grow Footprint
-&amp; More… Full Stories:   #NNN #Retail #CRE #RetailNews",California,0,0,1,[-2.8221245   2.0616598   0.63643724],Neutral,0.63643724,2.0616598,-2.8221245
1.64037e+18,2023-03-27,"I'm urging the chain-PETCO, to do the right thing and stop selling the SENTIENT betta fish. Thanks for using ethics above greed and abnormality in the XXI century!",,0,0,1,[-0.44269815  0.33009487 -0.01862066],Neutral,-0.018620662,0.33009487,-0.44269815
1.64035e+18,2023-03-27,Not at Petco,,0,4,1,[ 0.39375418  1.103196   -1.4467672 ],Neutral,-1.4467672,1.103196,0.39375418
1.64035e+18,2023-03-27,Petco Park accelerated this.,,0,5,1,[ 0.04415726  1.2214117  -1.2676207 ],Neutral,-1.2676207,1.2214117,0.044157255
1.64035e+18,2023-03-27,"$WOOF Pet supply biz model will be rapidly changing to subscription base   population will continue to increase and major consolidation will occur.
Petco here is a   investors and FOMO took it to ...",Oregon,0,0,1,[-2.192199    1.3632982   0.77788204],Neutral,0.77788204,1.3632982,-2.192199
1.64034e+18,2023-03-27,Hasta cuando México???WTF????????,California,0,0,1,[ 1.5125597  0.7214072 -2.3727412],Negative,-2.3727412,0.7214072,1.5125597
1.64034e+18,2023-03-27,"Petco, Freshpet launch subscription pet meal program for dogs - FOX 35 Orlando -",,0,0,1,[-3.1433094  2.0835238  0.9877288],Neutral,0.9877288,2.0835238,-3.1433094
1.64034e+18,2023-03-27,"The retailer is leaning into its health and wellness offerings, introducing a pet food subscription service in partnership with Freshpet.",Washington,0,0,1,[-3.7507281  1.6647089  1.9665726],Positive,1.9665726,1.6647089,-3.7507281
1.64033e+18,2023-03-27,Petco Brand - So Phresh Grey &amp; White Lift-to-Sift Cat Litter Pan IPTOXC7,,0,0,1,[-1.7923071   2.235046   -0.50357676],Neutral,-0.50357676,2.235046,-1.7923071
1.64033e+18,2023-03-27,hey   Sarah Baker would be impressed Imo,,0,0,1,[-2.126172   0.9024446  1.4003401],Positive,1.4003401,0.9024446,-2.126172
1.64026e+18,2023-03-27,Forbes: The pet retailer is offering a subscription plan for home delivery of fresh dog food by Freshpet.,,0,0,1,[-3.539021   1.8048029  1.6611189],Neutral,1.6611189,1.8048029,-3.539021
1.64025e+18,2023-03-27,The pet retailer is offering a subscription plan for home delivery of fresh dog food by Freshpet.,USA,0,0,1,[-3.4047008  1.8895738  1.5407064],Neutral,1.5407064,1.8895738,-3.4047008
1.64025e+18,2023-03-27,"Meet Avuyile Masekwane, a refuse collector from Cape Town, who is breaking barriers in a male-dominated industry. Her passion for cleaning up and serving her community is truly inspiring. Subscribe to PETCO's newsletter for more inspiring stories:",,0,0,1,[-2.803592   -0.02833283  3.3201919 ],Positive,3.3201919,-0.02833283,-2.803592
1.64025e+18,2023-03-27,The pet retailer is offering a subscription plan for home delivery of fresh dog food by Freshpet.   Forbes,,0,0,1,[-3.5476625  1.6529348  1.9550096],Positive,1.9550096,1.6529348,-3.5476625
1.64025e+18,2023-03-27,"""The pet retailer is offering a subscription plan for home delivery of fresh dog food by Freshpet.",,0,0,1,[-3.2899122  1.8323164  1.4232124],Neutral,1.4232124,1.8323164,-3.2899122
1.64024e+18,2023-03-27,The pet retailer is offering a subscription plan for home delivery of fresh dog food by Freshpet.,New York,1,15,2,[-3.4047008  1.8895738  1.5407064],Neutral,1.5407064,1.8895738,-3.4047008
1.64024e+18,2023-03-27,"Petco, pet smart any pet store that knows a pet store has em they reproduce like crazy",,0,1,1,[ 0.38686156  0.40545118 -0.8989207 ],Neutral,-0.8989207,0.40545118,0.38686156
1.64024e+18,2023-03-27,"because of how sick he was due to Petco’s cruel treatment of their betta fish. I thought he might die several times but I always tried to diagnose the problem &amp; treat it. And now he’s an energetic, happy little guy. Idk I never expected to bond with a fish but he’s my lil Brucey!",,0,2,1,[-0.03896628  0.1174639   0.10057863],Neutral,0.10057863,0.1174639,-0.038966283
1.64023e+18,2023-03-27,when are you gonna stop allowing employees to toss live animals into your fucking dumpsters? 🥱 So you fuckers in hell. I'll save you some seats.,,0,0,1,[ 3.2310414 -0.7897262 -2.636989 ],Negative,-2.636989,-0.7897262,3.2310414
1.64023e+18,2023-03-27,are you planning to sell the new dry food line through petco?,,0,0,1,[-1.5041597   2.2158456  -0.92761385],Neutral,-0.92761385,2.2158456,-1.5041597
1.64022e+18,2023-03-27,does petco still have that refillable litter 😭 i haven’t got that since we lived in our old house and instead of buying multiple big ol tidy cat buckets this one would be so much simpler,,0,0,1,[-0.14852269  0.22720012 -0.05389401],Neutral,-0.053894006,0.22720012,-0.14852269
1.64021e+18,2023-03-27,"Friendly reminder that FBGB treat boxes for Thurs, Fri, and Sunday will be available to order Monday! Shooting for 6pm. Super limited quantities (as many as I can bring in one bag per Petco's rules). Menus as well as pick up and payment details all posted tomorrow.",California,2,47,3,[-3.142689   1.63361    1.6048949],Neutral,1.6048949,1.63361,-3.142689
1.64021e+18,2023-03-27,🐶🐾🐾,California,1,1,2,[-1.3691268  0.9048587  0.6720847],Neutral,0.6720847,0.9048587,-1.3691268
1.6402e+18,2023-03-27,got high at the petco and recorded it like a concert 😢,,1,13,2,[-0.00431206  0.67984855 -0.49033448],Neutral,-0.49033448,0.67984855,-0.004312057
1.6402e+18,2023-03-27,Jawny is damn good! Love that song Strawberry Chainsaw. We were supposed to play with him at that Petco show that Oliver Tree canceled last summer. Bummed!,California,0,2,1,[-0.8032074 -0.3331985  1.7581931],Positive,1.7581931,-0.3331985,-0.8032074
1.6402e+18,2023-03-27,"La formula para gatitos generalmente es bajo pedido. La puedes encontrar en las veterinarias, y sí lo mejor es que alguien te indique cual darle. En petco también la encuentras..",,0,2,1,[-0.5257521  1.4345297 -0.6485023],Neutral,-0.6485023,1.4345297,-0.5257521
1.6402e+18,2023-03-27,"We been lacking on homers ❌🧢 but don’t worry, we’re gonna be focused on posting live homers once the season starts! It’s been a fun spring training and hope to see you all at petco on Thursday and beyond.",,0,7,1,[-2.288724   -0.21909201  2.8131962 ],Positive,2.8131962,-0.21909201,-2.288724
1.6402e+18,2023-03-27,Mañana a Petco! Gracias 🙏🏽,,0,1,1,[-3.3380437   0.40519243  3.2727628 ],Positive,3.2727628,0.40519243,-3.3380437
1.6402e+18,2023-03-27,"Las fórmulas las venden en petco, mascota o veterinarias. En Walmart no las tienen.",,0,2,1,[ 0.1157935  1.2526913 -1.2445942],Neutral,-1.2445942,1.2526913,0.1157935
1.6402e+18,2023-03-27,"CMAA San Diego Chapter - CCM &amp; CMIT BASEBALL GAME MIXER - PADRES VS REDS May 01, 2023
5:10 PM - 9:00 PM
Petco Park SPONSORSHIP ARE AVAILABLE FOR $500 AND INCLUDE 2 SEATS. Please click on link below to register:",,0,0,1,[-2.7215707   2.2607687   0.38701704],Neutral,0.38701704,2.2607687,-2.7215707
1.64019e+18,2023-03-27,4 more sleeps until Padres baseball in Petco Park. Good night and sweet dreams of that big World Series trophy. 🤎💛,California,0,52,1,[-3.3587809   0.34105557  3.485925  ],Positive,3.485925,0.34105557,-3.3587809
1.64019e+18,2023-03-27,It’s $50 at Petco Park.,California,0,0,1,[-2.4172766  1.8266065  0.6201794],Neutral,0.6201794,1.8266065,-2.4172766
1.64019e+18,2023-03-27,Got this bandana on clearance at Petco and Im pretty sure it’s from thanksgiving but i think it’s still relevant 🤠,,0,2,1,[-2.838147   0.9418739  2.0416222],Positive,2.0416222,0.9418739,-2.838147
1.64019e+18,2023-03-27,"Maam... this is a PetCo, put that leash away",,0,3,1,[ 1.0916262   0.57655025 -1.9378523 ],Negative,-1.9378523,0.57655025,1.0916262
1.64019e+18,2023-03-27,petco park before 2021,,0,4,1,[-1.8765671   1.8749958  -0.03895503],Neutral,-0.038955025,1.8749958,-1.8765671
1.64019e+18,2023-03-27,"After a stunning EP release, GRAMMY-nominated singer songwriter Hozier announced he is coming to San Diego this fall.",California,0,1,1,[-3.7533326   0.84435564  3.078969  ],Positive,3.078969,0.84435564,-3.7533326
1.64019e+18,2023-03-27,Petco Park clears,California,0,0,1,[-2.6578486  1.7035668  1.1198428],Neutral,1.1198428,1.7035668,-2.6578486
1.64018e+18,2023-03-27,Hi there! We're sorry to know about it and we appreciate your time reporting this to our attention. Please DM your phone number and email and we'll have our team check what we can do to make things right.,,0,1,1,[-1.4385124  0.9085069  0.7206064],Neutral,0.7206064,0.9085069,-1.4385124
1.64018e+18,2023-03-27,and I showing up to petco this year just to participate in the wave,,0,0,1,[-3.521843   1.5183148  1.8913742],Positive,1.8913742,1.5183148,-3.521843
1.64018e+18,2023-03-27,"Can I get one of these at petco??? I would literally be the best mother to this thing, I would love this little sausage rat to the death of me 🥰🥰",,0,0,1,[-1.8669195 -0.8718899  3.815916 ],Positive,3.815916,-0.8718899,-1.8669195
1.64018e+18,2023-03-27,I’m so glad the Padres don’t do their last spring training game at Petco. Save all the pageantry for the opening day,,0,0,1,[-1.0374429   0.31183475  1.0788355 ],Positive,1.0788355,0.31183475,-1.0374429
1.64017e+18,2023-03-27,En qué momento los shampoos y pomadas subieron tanto de precio 🥹😥,,1,3,2,[ 0.94554836  0.74953145 -1.7212173 ],Negative,-1.7212173,0.74953145,0.94554836
1.64017e+18,2023-03-27,I’m still waiting to hear from him on what I can and can’t bring into petco this Thursday,California,0,2,1,[ 1.0451336  0.9270314 -2.0156734],Negative,-2.0156734,0.9270314,1.0451336
1.64016e+18,2023-03-27,my autodelivery order was out and the one I chose to replace was a different amount of pounds! Reg is 40 lb and alter. 30 lb. Yet you kept charging me for 40 lbs!! What the heck??!! That is horrible!! My last 5 orders charged 40 lb and delivered 30 lb in several!!,Texas,0,0,1,[ 2.7100608  -0.36386257 -2.3666642 ],Negative,-2.3666642,-0.36386257,2.7100608
1.64016e+18,2023-03-27,Looking for 2x John Summit tickets for san diego next week   asappppp,,0,2,1,[-2.473381    2.3906672  -0.05282218],Neutral,-0.05282218,2.3906672,-2.473381
1.64016e+18,2023-03-27,I worked at Petco when that doordash thing got implemented. I can confirm at the time they did not doordash animals,California,0,1,1,[ 0.35717994  0.74887335 -1.1857849 ],Neutral,-1.1857849,0.74887335,0.35717994
1.64016e+18,2023-03-27,"So, guessing you'd just play him in RF at Petco at Day 1? Not give him some time to come back up and acclimatise back to daily games so he is 100% and will last the season?",,0,1,1,[-1.446161    1.40516    -0.04633579],Neutral,-0.046335794,1.40516,-1.446161
1.64016e+18,2023-03-27,Nisiquiera el XXXL de,,0,0,1,[-0.48719257  1.2968199  -0.73511493],Neutral,-0.73511493,1.2968199,-0.48719257
1.64016e+18,2023-03-27,thank you :)) the spiderweb thing is actually petco halloween lol,,0,1,1,[-3.115354    0.10727961  3.5506608 ],Positive,3.5506608,0.107279606,-3.115354
1.64015e+18,2023-03-27,What about something like these:,Oregon,0,1,1,[-0.49365065  1.6972526  -1.2684351 ],Neutral,-1.2684351,1.6972526,-0.49365065
1.64015e+18,2023-03-27,"Cómo olvidar los tremendos pasos de baile del gran  
En el Petco Pak después de eliminar a los poderosos Yankees",,0,0,1,[-0.58616346  1.7134631  -1.1825082 ],Neutral,-1.1825082,1.7134631,-0.58616346
1.64015e+18,2023-03-27,"Saw this poor baby at Petco. She was alone in the tank and there's obviously something wrong with her ears, be it ringworm or injury. Couldn't leave her there knowing no one has noticed or provided treatment. The little dear is incredibly terrified of life, but is safe with us.",Pennsylvania,1,9,2,[ 2.5046735 -0.2693979 -2.3309917],Negative,-2.3309917,-0.2693979,2.5046735
1.64015e+18,2023-03-27,Cashier at Petco finally asked me why I come in once a week to get a single cricket,,0,0,1,[ 0.07164188  1.2423155  -1.4479386 ],Neutral,-1.4479386,1.2423155,0.07164188
1.64015e+18,2023-03-27,see you at petco park bae,,0,0,1,[-2.9047475  1.4832361  1.6858202],Positive,1.6858202,1.4832361,-2.9047475
1.64014e+18,2023-03-27,It is in our town. I’m in one of the petco videos. :3,New York,0,1,1,[-3.575172   1.2634628  2.7201118],Positive,2.7201118,1.2634628,-3.575172
1.64014e+18,2023-03-26,Me and my parents mapping out our day to watch March Madness before attending the Padres game at Petco next Saturday:,,0,52,1,[-3.2178812  2.2216234  1.083326 ],Neutral,1.083326,2.2216234,-3.2178812
1.64014e+18,2023-03-26,"El Catgrass es una fuente excelente de fibra y nutrientes que pueden ayudar a mantener la digestión de tu gato saludable y a mantenerlo en buena forma. 🌿 ¡Encuéntralo en todas nuestras tiendas, en la Petco App y en   🐾💚",,1,4,2,[-2.8050036  1.5650163  1.3871027],Neutral,1.3871027,1.5650163,-2.8050036
1.64014e+18,2023-03-26,Does Petco Park have the structural integrity in place to be ready for the energy San Diego is about to bring for the 80+ home games this year? Only one way to find out…,,5,91,6,[-1.0107024  1.6453664 -0.6992308],Neutral,-0.6992308,1.6453664,-1.0107024
1.64014e+18,2023-03-26,"Las citas en Walmart ya pasaron de moda, están mejor la citas en Petco",,0,3,1,[-1.3329306   1.7083334  -0.19727534],Neutral,-0.19727534,1.7083334,-1.3329306
1.64013e+18,2023-03-26,Petco Brand - YOULY Easter Bunny Hoodie for Bearded Dragons LJP7FOH,,0,0,1,[-2.8664672  2.0995903  0.8225794],Neutral,0.8225794,2.0995903,-2.8664672
1.64013e+18,2023-03-26,", por favor, manden suficientes bultos de arena para gato a Xalapa, Veracruz para que de puedan rellenar las cubetas y garrafas. No hay arena. Tuve que comprar otra garrafa.",,0,1,1,[-0.7087484   1.4225667  -0.56381464],Neutral,-0.56381464,1.4225667,-0.7087484
1.64013e+18,2023-03-26,"need Petco Park bombed   #PS5Share, #MLBTheShow23",,0,1,1,[-1.4158181   1.285013   -0.01360778],Neutral,-0.013607778,1.285013,-1.4158181
1.64013e+18,2023-03-26,"Thank you for responding, Lori. Please DM your phone number and email so our team can check your account and assist you further.",,0,0,1,[-3.3240504  1.2297084  2.4246259],Positive,2.4246259,1.2297084,-3.3240504
1.64013e+18,2023-03-26,"Lets go purchase $1,000 worth of petco fishes and release them into the sea",Texas,0,0,1,[-0.17822102  0.9364842  -0.9049444 ],Neutral,-0.9049444,0.9364842,-0.17822102
1.64013e+18,2023-03-26,Fun Starbucks and Target trip earlier! And found a cute shirt on sale! Aso went to Petco.,,0,0,1,[-3.0512056 -0.1902877  3.9008338],Positive,3.9008338,-0.1902877,-3.0512056
1.64013e+18,2023-03-26,"Piper &amp; Otis got groomed today at North Andover, Ma store-looking fabulous!!",Massachusetts,0,0,1,[-3.061378   -0.26415294  3.9532213 ],Positive,3.9532213,-0.26415294,-3.061378
1.64013e+18,2023-03-26,"Alright hear me out: Next Saturday we watch the Aztecs game at Petco, watch the Padres game and then immediately hop on the trolley to Snapdragon for the wave game. Who’s in?",California,0,1,1,[-3.0228863  2.163135   0.9591869],Neutral,0.9591869,2.163135,-3.0228863
1.64013e+18,2023-03-26,"I need this in stores like PetSmart or Petco, sorry I just don’t trust these sites",,0,1,1,[ 1.9750471  -0.09153484 -2.1554735 ],Negative,-2.1554735,-0.09153484,1.9750471
